"","Which.of.the.following.best.describes.your.role.","Which.of.the.following.best.describes.your.role....Other..please.specify.","How.many.years.have.you.been.programming","How.many.years.have.you.worked.on.projects.that.are.developed.in.a.geographically.distributed.manner.","How.many.years.have.you.been.working.in.Open.Source.projects","You.work.for","Which..open.source..project.repository.are.you.mainly.contributing.pull.requests.to..e.g..rails.rails...Please.specify.only.one.and.answer.the.remaining.questions.with.this.repository.in.mind....Open.Ended.Response","Why.do.you.contribute.to.this.specific.repository....It.is.my.day.time.job","Why.do.you.contribute.to.this.specific.repository....I.use.this.project.as.part.my.own.projects","Why.do.you.contribute.to.this.specific.repository....I.am.personally.interested.in.the.technology.being.developed","Why.do.you.contribute.to.this.specific.repository....Coding.for.this.project.is.intellectually.stimulating","Why.do.you.contribute.to.this.specific.repository....I.contribute.to.this.project.to.sharpen.my.programming.skills","Why.do.you.contribute.to.this.specific.repository....I.contribute.to.this.project.to.enrich.my.Github.profile.CV","Why.do.you.contribute.to.this.specific.repository....I.like.to.devote.my.free.time.to.a.good.cause","Why.do.you.contribute.to.this.specific.repository....Other..please.specify.","How.many.pull.requests.did.you.submit.to.this.repo.in.the.last.month.","How.do.you.contribute.code.to.the.project....I.have.commit.access.and.commit..to.the.main.branch","How.do.you.contribute.code.to.the.project....I.have.commit.access.and.commit.to.other.branches","How.do.you.contribute.code.to.the.project....I.have.commit.access.and.contribute.through.branch.to.branch.pull.requests","How.do.you.contribute.code.to.the.project....I.only.contribute.to.the.project.through.pull.requests","How.do.you.contribute.code.to.the.project....Other..please.specify.","I.contribute.pull.requests.containing.exclusively...Source.code","I.contribute.pull.requests.containing.exclusively...Test.code","I.contribute.pull.requests.containing.exclusively...Documentation","I.contribute.pull.requests.containing.exclusively...Source.code...Test.code","I.contribute.pull.requests.containing.exclusively...Source.code...Documentation","I.contribute.pull.requests.containing.exclusively...Test.code...Documentation","I.contribute.pull.requests.containing.exclusively...Source.Code..Test.code.and.Documentation","Before.starting.to.work.on.a.pull.request..I...Communicate.my.changes.to.the.project.core.team","Before.starting.to.work.on.a.pull.request..I...Lookup.project.pull.request.guidelines","Before.starting.to.work.on.a.pull.request..I...Lookup.for.open.issues.related.to.my.changes","Before.starting.to.work.on.a.pull.request..I...Check.whether.similar.pull.requests.were.processed.recently","Before.starting.to.work.on.a.pull.request..I...Check.other.project.branches..or.forks..for.related.features","Before.starting.to.work.on.a.pull.request..I...Check.project.discussions..emails.forums.IRC..for.related.topics","Before.starting.to.work.on.a.pull.request..I...Get.assigned.some.work.by.my.project.leader","Before.starting.to.work.on.a.pull.request..I...Other..please.specify.","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Email","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Issue.tracking..I.open.an.issue.describing.the.problem.and.the.potential.fix","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Pull.request..I.open.a.minimal.pull.request.describing.the.problem.and.the.potential.fix","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....IRC","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Twitter","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Skype.Hangouts.Other.form.of.synchronous.communication","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Face.to.face","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....I.do.not.communicate.my.intended.changes","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Other..please.specify.","Did.you.look.up.for.the.project.s.pull.request.guidelines.at.least.once.","How.do.you.decide.on.the.contents.of.a.pull.request.","How.do.you.decide.on.the.contents.of.a.pull.request....Other..please.specify.","How.do.you.assess.the.quality.of.your.pull.request.before.submitting.it....Open.Ended.Response","When.I.am.ready.to.submit.a.pull.request..I...Format.it.according.to.project.guidelines","When.I.am.ready.to.submit.a.pull.request..I...Run.the.tests.against.it","When.I.am.ready.to.submit.a.pull.request..I...Check.whether.similar.pull.requests.were.processed.recently","When.I.am.ready.to.submit.a.pull.request..I...Check.other.project.branches..or.forks..for.features.related.to.my.pull.request","When.I.am.ready.to.submit.a.pull.request..I...Check.project.discussions.for.topics.related.to.it","When.I.am.ready.to.submit.a.pull.request..I...Other..please.specify.","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Existence.of.project.roadmap","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Existence.of.contributor.guidelines","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Existence.of.issue.tracking.system","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Existence.of.code.review.process","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Large.numbers.of.already.open.pull.requests","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Project.is.famous","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Project.is.very.active","What.could.projects.do.to.reduce.barriers.for.new.contributors....Open.Ended.Response","What.is.the.biggest.challenge..if.any..you.face.when.contributing.with.pull.requests....Open.Ended.Response","What.kind.of.tools.would.you.expect.research.to.provide.you.with.in.order.to.assist.you.with.contributing.pull.requests....Open.Ended.Response"
"663","Other (please specify)","I am more than one of these. project owner, source code contributor, and documentation controbutor","3 - 6","3 - 6","3 - 6","The industry","sympy/sympy","","","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","","","I like to devote my free time to a good cause","","11 to 30","","","I have commit access and contribute through branch-to-branch pull requests","","","Occasionally","Occasionally","Occasionally","Often","Often","Occasionally","Always","Occasionally","Never","Often","Often","Often","Occasionally","Never","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","Gitter chat","No","I create topic branches for each new feature","","Make sure the relevant tests pass. Make sure it satisfies the project's quality standards.","Never","Often","Occasionally","Occasionally","Never","","Does not affect me","Does not affect me","Positively","Does not affect me","Does not affect me","Does not affect me","Does not affect me","Use standard tools (i.e., use GitHub for everything). Merge pull requests quickly. Be kind and welcoming.","Understanding the code base (e.g., how to run tests).","can't think of anything."
"664","Source code contributor","","10+","3 - 6","3 - 6","The industry","cgeo/cgeo","","","I am personally interested in the technology being developed","","","","","","Less than 5","I have commit access and commit  to the main branch","","I have commit access and contribute through branch-to-branch pull requests","","","Often","Occasionally","Often","Occasionally","Occasionally","Occasionally","Occasionally","Always","Never","Often","Never","Never","Always","Occasionally","","","Issue tracking: I open an issue describing the problem and the potential fix","","IRC","","","","","","No","I create topic branches for each new feature","","- I review the review and rework the changes several times, sometimes I submit a preliminary PR for discussion purpose  - I test my work  - If applicable, I write test code alongside the implementation","Always","Often","Never","Never","Always","","Positively","Positively","Positively","Positively","Negatively","Does not affect me","Positively","Good documentation how to set up your dev environment, contribution guidelines if applicable, conceptual level documentation.","Missing feedback","No specific expectations"
"665","Other (please specify)","This really needs to be a multiple-choice question. I contribute (very small amounts of) code, do some translations and update outdated documentation files, too. Sometimes I even do some GIMP/Inkscape work for projects. ;-)","3 - 6","1 - 2","3 - 6","Open Source Software","ElbertF/Wappalyzer","","","I am personally interested in the technology being developed","","","","I like to devote my free time to a good cause","It's a Firefox addon and I personally use it. If it fails to detect something, I improve it. That helps the other users, and of course it makes the usage of the tool also more convenient for myself.","Less than 5","","","","I only contribute to the project through pull requests","","Often","Occasionally","Often","Never","Often","Never","Never","Often","Always","Often","Occasionally","Never","Occasionally","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","","IRC","","","","","","Yes, and I did find sufficient guidelines","I just submit whatever my current branch has","","If it is a change in the documentation, or an added image, stuff like that, I can't really ""test"" the quality of my requests. If I am 100% sure that the code I've added works (for example, when I modified a line in the default configuration file of a project), I don't test it specifically on my computer. If I am going to contribute something which could have errors, I compile the new code on my own computer/server first to see if I have done a mistake / broken something.","Occasionally","Often","Occasionally","Never","Often","","Positively","Positively","Positively","Positively","Negatively","Positively","Positively","Invite them to contribute something! Explicitly stating that new contributors are welcome will definitely increase the number of those. :-)","The feature I'm suggesting might not be wanted / the problem I tried to fix might not be a bug. That's why I discuss at least on IRC before starting to work on anything. If I can be 100% certain that my contribution is wanted (that's true for ElbertF/Wappalyzer), I skip that step and do not face challenges.","Make the general usage of git (command-line, I don't want a GUI) easier. Make it easier to understand what git command does what. Git is not really newbie-friendly in my opinion, and I don't really see why a large number of features should imply a large number of things to look up before using the tool."
"666","Source code contributor","","10+","10+","10+","The industry","dotcloud/docker","","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","","","I like to devote my free time to a good cause","Have you checked out Docker?  It's incredible.","11 to 30","","","I have commit access and contribute through branch-to-branch pull requests","I only contribute to the project through pull requests","","Often","Occasionally","Occasionally","Often","Often","Never","Occasionally","Often","Always","Always","Always","Never","Often","Often","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","IRC","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","I run the validation scripts provided in the repo (even though I wrote most of them), and make sure that it follows all the conventions of the repo (surrounding code, etc).","Often","Often","Often","Never","Often","","Positively","Positively","Positively","Positively","Does not affect me","Does not affect me","Positively","Make sure new PRs get speedy review, especially from the core team that will have to maintain whatever is submitted.","When contributing to less active projects, it can be really frustrating to have a PR sit untouched for months, since by the time the author gets back to it, I may have given up on it and no longer care.  Another problem I've experienced in other projects is animosity.  Some authors are very aggressive, especially when they're told there's some perceived issue with their code.",""
"667","Source code contributor","","3 - 6","< 1","< 1","The industry","enyojs/ares-project","It is my day time job","","","","","","","","Less than 5","I have commit access and commit  to the main branch","","","","","Always","Never","Occasionally","Never","Occasionally","Never","Never","Always","Always","Never","Often","Never","Always","Always","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","Face to face","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","As I've been working on Javascript project, I use JsHint to check if my source code form respects the defined rules","Always","Often","Occasionally","Never","Always","","Positively","Positively","Does not affect me","Positively","Negatively","Positively","Positively","","",""
"668","Source code contributor","","10+","3 - 6","3 - 6","The industry","","It is my day time job","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","I contribute to this project to enrich my Github profile/CV","I like to devote my free time to a good cause","","5 to 10","","","","I only contribute to the project through pull requests","","Always","Always","Occasionally","Always","Occasionally","Occasionally","Occasionally","Often","Occasionally","Always","Often","Often","Never","Never","","","","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, but there were no guidelines","I just submit whatever my current branch has","","if i have tests that prove things work","Occasionally","Always","Often","Often","Never","","Does not affect me","Does not affect me","Positively","Does not affect me","Negatively","Positively","Positively","give me an estimate on how long they will take to at least respond to the PR","the async communication can take a long time","idk"
"669","Source code contributor","","3 - 6","1 - 2","1 - 2","The government","metomi/rose","It is my day time job","","","","","","","","11 to 30","","","I have commit access and contribute through branch-to-branch pull requests","","","Often","Occasionally","Often","Often","Often","Occasionally","Often","Often","Occasionally","Often","Never","Never","Often","Often","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","Face to face","","","Yes, but there were no guidelines","I create topic branches for each new feature","","Manually and through tests","Often","Always","Never","Never","Often","","Positively","Positively","Positively","Positively","Negatively","Positively","Positively","More documentation and more open discussion","Availability of reviewers","Not sure"
"670","Source code contributor","","10+","1 - 2","3 - 6","The industry","cloudfoundry/cloud_controller_ng","","I use this project as part my own projects","","","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Never","Occasionally","Never","Often","Never","Never","Occasionally","Always","Occasionally","Occasionally","Occasionally","Never","Often","Often","","Email","Issue tracking: I open an issue describing the problem and the potential fix","","","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Run tests and review code 2 or 3 times.","Occasionally","Always","Occasionally","Never","Occasionally","","Does not affect me","Does not affect me","Does not affect me","Does not affect me","Negatively","Does not affect me","Positively","Actively review PRs when sent and communicate with me before I do the work to create the PR.","Getting the project to find the time to merge it.",""
"671","Project owner","","10+","3 - 6","3 - 6","The academia","cyclus/cycamore","It is my day time job","I use this project as part my own projects","I am personally interested in the technology being developed","","","","","","11 to 30","I have commit access and commit  to the main branch","I have commit access and commit to other branches","","","","Often","Often","Often","Often","Often","Often","Often","Occasionally","Never","Often","Occasionally","Never","Often","Occasionally","I am, in many ways, the project leader... so a lot of these questions aren't quite applicable.","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","Skype/Hangouts/Other form of synchronous communication","","I do not communicate my intended changes","","No","I create topic branches for each new feature","","Does it pass the tests and contain sufficient documentation for doxygen to autogenerate the docs successfully?","Never","Always","Often","Often","Often","","Positively","Positively","Positively","Positively","Negatively","Does not affect me","Positively","Have better documentation and associated gh-pages branches.","the timeliness of review by others.","test suite"
"672","Source code contributor","","3 - 6","1 - 2","1 - 2","The industry","willdurand/hateoas","","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","I contribute to this project to enrich my Github profile/CV","","","Less than 5","","","","I only contribute to the project through pull requests","","Never","Never","Occasionally","Always","Never","Never","Occasionally","Never","Always","Often","Often","Never","Never","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","Skype/Hangouts/Other form of synchronous communication","","","","Yes, and I did find sufficient guidelines","I rebase interactively to clean up history before I do the pull request","",":)","Always","Often","Never","Never","Never","","Does not affect me","Positively","Positively","Positively","Negatively","Positively","Positively","","Code review + fixes time",""
"673","Source code contributor","","7 - 10","3 - 6","3 - 6","The industry","divio/django-cms","","","I am personally interested in the technology being developed","","I contribute to this project to sharpen my programming skills","I contribute to this project to enrich my Github profile/CV","I like to devote my free time to a good cause","Note: It used to be my day job.","Less than 5","","","I have commit access and contribute through branch-to-branch pull requests","","","Never","Often","Occasionally","Often","Often","Occasionally","Often","Often","Often","Often","Often","Occasionally","Often","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","IRC","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Tests","Often","Always","Often","Occasionally","Often","","Positively","Positively","Positively","Positively","Negatively","Positively","Positively","Engaging project lead/core team that is reachable and friendly on IRC/Mailing Lists","No response/hostile project lead","None"
"674","Source code contributor","","10+","1 - 2","3 - 6","The industry","bluespire/Durandal","","I use this project as part my own projects","","","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Occasionally","Never","Occasionally","Often","Never","Never","Occasionally","Often","Never","Always","Never","Never","Occasionally","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","","","Twitter","Skype/Hangouts/Other form of synchronous communication","","","","No","I create topic branches for each new feature","","Test code","Never","Often","Never","Never","Never","","Does not affect me","Does not affect me","Does not affect me","Does not affect me","Negatively","Negatively","Positively","quick response time to issues and ideas.  Keep a good discussion forum going (google groups, etc).    Good documentation for project architecture, if any.","time to respond.  Some projects aren't very active","can't think of any"
"675","Source code contributor","","3 - 6","3 - 6","3 - 6","Open Source Software","Nijikokun/bootstrap-notify","","","","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","I contribute to this project to enrich my Github profile/CV","I like to devote my free time to a good cause","","Less than 5","","","","I only contribute to the project through pull requests","","Always","Never","Occasionally","Never","Never","Never","Never","Never","Often","Always","Always","Always","Occasionally","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, and I did find guidelines but they were insufficient","I just submit whatever my current branch has","","check that it will merge cleanly","Often","Never","Always","Always","Often","","Positively","Positively","Positively","Positively","Does not affect me","Does not affect me","Does not affect me","Offer wanted lists, e.g. what a project needs doing","None","GUI apps"
"676","Source code contributor","","10+","3 - 6","3 - 6","Open Source Software","Elgg/Elgg","","I use this project as part my own projects","","","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Always","Never","Never","Never","Never","Never","Never","Often","Occasionally","Occasionally","Occasionally","Never","Occasionally","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","using travis / scrutinizer CI services","Often","Always","Often","Occasionally","Occasionally","","Does not affect me","Positively","Positively","Does not affect me","Negatively","Does not affect me","Positively","","",""
"677","Project owner","","10+","7 - 10","10+","The academia","pyne/pyne","It is my day time job","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","I contribute to this project to enrich my Github profile/CV","I like to devote my free time to a good cause","","11 to 30","I have commit access and commit  to the main branch","I have commit access and commit to other branches","I have commit access and contribute through branch-to-branch pull requests","I only contribute to the project through pull requests","","Never","Never","Never","Often","Never","Often","Always","Occasionally","Often","Often","Occasionally","Occasionally","Often","Never","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","Skype/Hangouts/Other form of synchronous communication","Face to face","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","If there are tests, documentation, it works, and is beautiful.","Always","Always","Often","Often","Often","","Does not affect me","Does not affect me","Positively","Positively","Does not affect me","Negatively","Positively","Make source install issue.","Finding other people to review in a timely fashion.","n/a"
"678","Source code contributor","","10+","1 - 2","1 - 2","The industry","doctrine/phpcr-odm","","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","","","","Less than 5","","","","I only contribute to the project through pull requests","","Always","Occasionally","Occasionally","Occasionally","Occasionally","Never","Occasionally","Often","Occasionally","Occasionally","Often","Often","Often","Occasionally","","","Issue tracking: I open an issue describing the problem and the potential fix","","IRC","Twitter","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","I compare my code to the existing codebase.","Always","Often","Never","Never","Occasionally","","Positively","Does not affect me","Positively","Does not affect me","Negatively","Positively","Does not affect me","","",""
"679","Source code contributor","","7 - 10","1 - 2","1 - 2","The industry","clef/wordpress","","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","I contribute to this project to enrich my Github profile/CV","I like to devote my free time to a good cause","","Less than 5","I have commit access and commit  to the main branch","","","","","Always","Never","Often","Never","Occasionally","Never","Never","Occasionally","Always","Always","Always","Always","Often","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","Twitter","Skype/Hangouts/Other form of synchronous communication","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Testing","Always","Occasionally","Always","Often","Often","","Does not affect me","Positively","Positively","Positively","Negatively","Does not affect me","Positively","","",""
"680","Source code contributor","","1 - 2","< 1","< 1","The industry","eaudeweb/cms.modules","It is my day time job","","","","","","","","11 to 30","","","","I only contribute to the project through pull requests","","Always","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Always","Occasionally","Never","Never","Never","Occasionally","Often","","Email","Issue tracking: I open an issue describing the problem and the potential fix","","","","","","","","No","I rebase interactively to clean up history before I do the pull request","",".","Often","Occasionally","Never","Never","Occasionally","","Positively","Positively","Positively","Positively","Negatively","Negatively","Does not affect me","","",""
"681","Source code contributor","","10+","1 - 2","3 - 6","The industry","django-nonrel/djangoappengine","","I use this project as part my own projects","","","","","I like to devote my free time to a good cause","","5 to 10","I have commit access and commit  to the main branch","","","","","Always","Occasionally","Occasionally","Occasionally","Never","Occasionally","Occasionally","Occasionally","Occasionally","Always","Always","Always","Often","Never","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, and I did find guidelines but they were insufficient","I cherry pick commits to another branch and create a pull request from that","","run tests","Occasionally","Always","Always","Always","Occasionally","","Positively","Does not affect me","Positively","Does not affect me","Positively","Positively","Positively","Provide lists of low-hanging fruit","Getting lost in a long list of pull requests, especially low quality ones",""
"682","Project owner","","10+","10+","10+","The industry","ibm-js/delite","It is my day time job","I use this project as part my own projects","","Coding for this project is intellectually stimulating","","","","","5 to 10","I have commit access and commit  to the main branch","","I have commit access and contribute through branch-to-branch pull requests","","","Occasionally","Occasionally","Often","Often","Occasionally","Never","Occasionally","Often","Often","Often","Often","Occasionally","Occasionally","Occasionally","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","adding test, running tests","Always","Always","Often","Never","Occasionally","","Positively","Positively","Positively","Positively","Negatively","Does not affect me","Does not affect me","","",""
"683","Other (please specify)","Contracted employee","7 - 10","3 - 6","1 - 2","The industry","discourse/discourse","","","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","I contribute to this project to enrich my Github profile/CV","","it's my night job!","11 to 30","","","","I only contribute to the project through pull requests","","Always","Occasionally","Never","Occasionally","Never","Never","Never","Often","Never","Occasionally","Occasionally","Never","Often","Often","","","","Pull request: I open a minimal pull request describing the problem and the potential fix","","","Skype/Hangouts/Other form of synchronous communication","","","","Yes, and I did find sufficient guidelines","I just submit whatever my current branch has","","It's generally CSS/SASS, so I just discuss with the team and do some basic browser testing","Often","Occasionally","Never","Never","Often","","Positively","Positively","Positively","Positively","Negatively","Positively","Positively","the existence of guidelines and leadership","","guideliens"
"684","Source code contributor","","10+","1 - 2","1 - 2","The industry","symfony-cmf/symfony-cmf","","I use this project as part my own projects","","","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Often","Never","Occasionally","Occasionally","Never","Never","Never","Occasionally","Occasionally","Often","Often","Occasionally","Never","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","I do not communicate my intended changes","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Running the tests","Occasionally","Often","Occasionally","Never","Never","","Does not affect me","Does not affect me","Does not affect me","Positively","Negatively","Does not affect me","Does not affect me","swift reaction to PRs","PRs is not responded to","no idea"
"685","Other (please specify)","Mixed (Project owner, Source code contributor, Translator)","10+","10+","10+","The academia","BuildCraft/BuildCraft","","","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","","","","Less than 5","I have commit access and commit  to the main branch","I have commit access and commit to other branches","I have commit access and contribute through branch-to-branch pull requests","","","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Often","Never","Always","Occasionally","Always","Occasionally","Occasionally","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","IRC","","","Face to face","","","Yes, but there were no guidelines","I cherry pick commits to another branch and create a pull request from that","","I check my commits (diff)","Always","Occasionally","Never","Occasionally","Occasionally","","Does not affect me","Does not affect me","Positively","Positively","Negatively","Does not affect me","Positively","","",""
"686","Source code contributor","","7 - 10","3 - 6","3 - 6","The industry","symfony/symfony","","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","I contribute to this project to enrich my Github profile/CV","I like to devote my free time to a good cause","","5 to 10","","","","I only contribute to the project through pull requests","","Always","Always","Occasionally","Often","Occasionally","Never","Occasionally","Often","Often","Always","Often","Occasionally","Occasionally","Occasionally","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","Twitter","","","I do not communicate my intended changes","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Tests, tests and moar tests","Often","Often","Occasionally","Occasionally","Occasionally","","Does not affect me","Does not affect me","Positively","Positively","Does not affect me","Positively","Positively","","",""
"687","Other (please specify)","chair of collaboration and release manager","10+","10+","10+","The academia","ControlSystemStudio/cs-studio","It is my day time job","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","","I like to devote my free time to a good cause","","Less than 5","","I have commit access and commit to other branches","I have commit access and contribute through branch-to-branch pull requests","","","Often","Often","Often","Often","Often","Often","Often","Always","Always","Always","Always","Always","Always","Always","","Email","Issue tracking: I open an issue describing the problem and the potential fix","","","","Skype/Hangouts/Other form of synchronous communication","Face to face","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","what issue is this suppose to solve","Always","Always","Always","Always","Always","","Positively","Positively","Positively","Positively","Does not affect me","Does not affect me","Positively","publish how to commit","n/a",""
"688","Source code contributor","","10+","3 - 6","3 - 6","Open Source Software","Dolibarr/dolibarr","","I use this project as part my own projects","I am personally interested in the technology being developed","","","","I like to devote my free time to a good cause","","Less than 5","","","","I only contribute to the project through pull requests","","Always","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","No","Other (please specify)","open the sources on develop branches and made some corrections","i test the correction on my main branch","Never","Always","Never","Never","Never","","Negatively","Does not affect me","Positively","Positively","Negatively","Does not affect me","Does not affect me","","",""
"689","Source code contributor","","10+","3 - 6","7 - 10","The industry","cargomedia/puppet-packages","It is my day time job","I use this project as part my own projects","I am personally interested in the technology being developed","","","","","","Less than 5","","I have commit access and commit to other branches","","","","Often","Often","Occasionally","Often","Occasionally","Occasionally","Occasionally","Often","Never","Occasionally","Occasionally","Occasionally","Occasionally","Often","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","Skype/Hangouts/Other form of synchronous communication","Face to face","","","No","I create topic branches for each new feature","","test","Occasionally","Always","Occasionally","Occasionally","Occasionally","","Positively","Does not affect me","Positively","Does not affect me","Negatively","Does not affect me","Does not affect me","","",""
"690","Source code contributor","","10+","10+","3 - 6","The industry","","It is my day time job","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","","","","11 to 30","","","I have commit access and contribute through branch-to-branch pull requests","","","Often","Occasionally","Occasionally","Often","Occasionally","Never","Occasionally","Always","Always","Always","Always","Always","Occasionally","Often","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","Skype/Hangouts/Other form of synchronous communication","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Test coverage, feature detail to issue requirement","Always","Always","Always","Always","Always","","Positively","Positively","Positively","Does not affect me","Negatively","Does not affect me","Positively","Display a metric for average days per PR. People contribute when the have a problem.  If they can have an expectation of lead time for resolution, it would incentivize them to help address the problem.","Delays in addressing  a PR means repeated rebasing/retesting.  Not all projects have travis setup on them.","I'm not aware of existing research originated tooling.  I probably use it without knowing where it came from."
"691","Source code contributor","","10+","3 - 6","1 - 2","The industry","bnoguchi/everyauth","","I use this project as part my own projects","","","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Never","Never","Never","Never","Often","Never","Always","Never","Always","Often","Always","Occasionally","Never","Never","","","","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Test cases for the project and extend to my request","Always","Always","Often","Occasionally","Never","","Does not affect me","Positively","Positively","Does not affect me","Negatively","Does not affect me","Positively","","Understanding the entire codebase / testing if I'm working on a small piece.",""
